4,IMPORT,#include <ngx_config.h>,1,,ngx_config.h,ngx_config.h,,,8,1
6,IMPORT,#include <ngx_core.h>,1,,ngx_core.h,ngx_core.h,,,9,2
8,IMPORT,#include <nginx.h>,1,,nginx.h,nginx.h,,,10,3
3119,IMPORT,#include <ngx_config.h>,1,,ngx_config.h,ngx_config.h,,,8,1
3121,IMPORT,#include <ngx_core.h>,1,,ngx_core.h,ngx_core.h,,,9,2
3516,IMPORT,#include <ngx_config.h>,1,,ngx_config.h,ngx_config.h,,,12,1
3518,IMPORT,#include <ngx_core.h>,1,,ngx_core.h,ngx_core.h,,,13,2
3605,IMPORT,#include <ngx_config.h>,1,,ngx_config.h,ngx_config.h,,,8,1
3607,IMPORT,#include <ngx_core.h>,1,,ngx_core.h,ngx_core.h,,,9,2
4360,IMPORT,#include <ngx_config.h>,1,,ngx_config.h,ngx_config.h,,,12,1
4362,IMPORT,#include <ngx_core.h>,1,,ngx_core.h,ngx_core.h,,,13,2
4516,IMPORT,#include <ngx_config.h>,1,,ngx_config.h,ngx_config.h,,,8,1
4518,IMPORT,#include <ngx_core.h>,1,,ngx_core.h,ngx_core.h,,,9,2
8312,IMPORT,#include <ngx_config.h>,1,,ngx_config.h,ngx_config.h,,,12,1
8314,IMPORT,#include <ngx_core.h>,1,,ngx_core.h,ngx_core.h,,,13,2
8532,IMPORT,#include <ngx_auto_headers.h>,1,,ngx_auto_headers.h,ngx_auto_headers.h,,,12,1
8534,IMPORT,#include <ngx_freebsd_config.h>,1,,ngx_freebsd_config.h,ngx_freebsd_config.h,,,22,2
8536,IMPORT,#include <ngx_linux_config.h>,1,,ngx_linux_config.h,ngx_linux_config.h,,,26,3
8538,IMPORT,#include <ngx_solaris_config.h>,1,,ngx_solaris_config.h,ngx_solaris_config.h,,,30,4
8540,IMPORT,#include <ngx_darwin_config.h>,1,,ngx_darwin_config.h,ngx_darwin_config.h,,,34,5
8542,IMPORT,#include <ngx_win32_config.h>,1,,ngx_win32_config.h,ngx_win32_config.h,,,38,6
8544,IMPORT,#include <ngx_posix_config.h>,1,,ngx_posix_config.h,ngx_posix_config.h,,,42,7
